id,cleaned_text,label
1.24544014868018e+18,wishing all you lovely mums out there a very happy mothers day strange one this year share the love with words small gestures send virtual or text love hugs to those close to you pick up the phone pictwittercomlqbow0sas0,0
1.24590832957202e+18,happy mothers day to all our service users volunteers staff and supporters we hope you were able to get some fresh air and see some blossom on this beautiful day whilst implementing social distancing of course twittercomvisitsheffield status0000000000000000000,2
1.24615160825117e+18,happy mama sunshine day to mama ladies in uk ng everywhere in the world celebrating mothers 0day compbdiuoojrul igshid=000zk00wfkxhu,2
1.24405412922121e+18,wishing all you gorgeous mums a very happy mothers day x compbctnubatkq igshid=pukmuqfk0gt0,1
1.24607654158013e+18,more power to your elbow alison may cara yourself have many happy years together twittercomitsalisonward status0000000000000000000,2
1.2457792693278e+18,if anyone should have a mothers day to remember one that is full of sunshine laughter and perfect moments it is my wonderful mum and my sister christina and to the single mums and dads out there who play the role of both parents happy mothers day xxx pictwittercomrty0usd0tl,1
1.24542692260941e+18,happy mothers day momma thanks for today everyday and what you do for us we would be lost without you we love ya compbcpkehfbaz igshid=usym0twnhuz0,0
1.24581087540085e+18,happy mothers day to all my mums of my amazing dance family you are all amazing hope to see all very soon have a great day and stay safe compbczh0ph0mg igshid=0tdyddwxx0j00,2
1.24589394044577e+18,mummy we love and celebrate you greatly ma thank you for shining the light and teaching us to be light bearers mummy bnbladies happy mothers day mummy compbc0oqxplt0 igshid=lq0y0yqb00x0,1
1.24585982043701e+18,happy mothers day this is how i mostly remember my mother smiling happy i tried to remember what music was playing that day when the photo was taken my dad selecting 00s as he always compbc0jdbpixgn fjieooyzarfjvc0drmbawiyfo0igshid=0d000u0u0oppa,2
1.24588535543967e+18,happy mothers day to the amazing alison inthegarden we will be back together surrounded by flowers soon ifttt0qej0sm pictwittercomn0ej00acqh,1
1.24507109786909e+18,mothers are like glue even when you can not see them they are still holding the family together happy mothers day pictwittercomm0czovei00,2
1.24516440480024e+18,alas poor yorick i knew him horatio a fellow of infinite jest of most excellent fancy he hath borne me on his back a thousand times and now but really happy mothers day,2
1.24663514597873e+18,my mum once slapped me for crying because she slapped me and this same woman once reported me to my dad for not crying when she slapped me believing i was a bad boy mums loves just too much happy mothers day,2
1.24530436516811e+18,happy mothers day to this fabulous lady can not wait to celebrate in style when we are out the otherside pictwittercomg0zxxr0efm,0
1.24560219641611e+18,i try not to push my faith on anyone but if you do want a little church today go check out the hundreds if not thousands of church services streaming right now on facebook live im currently watching the cathedral of hope have a blessed sunday everyone and happy mothers day,1
1.24574216530687e+18,happy mothers day banbury we hope you are all having a great day and remaining socially distant stay social via us let your mother know you love her by tagging her in the comments below pictwittercomjscawqwhrl,2
1.24615180856273e+18,happy mothers day from all of us at latelier green paris pictwittercompyyffffbpk,0
1.24461519287876e+18,happy mothers day mumsy by no means perfect but you are damn close see you whenever i can we will go out for dinner properly when all this has blown over pictwittercomrmsdflqg0q,2
1.24551547436182e+18,wrote this a little while ago in theses days when a week ago feels like a past century happy mothers day to carers everywhere xxx twittercomthejournalie status0000000000000000000,0
1.24441862695182e+18,happy mothers day good happy hair days is what our daughters deserve this is salseesdryhair and her god daughter starshine star is mixed half ghanaian and half european her hair is tightly compbcxuf0pa0c igshid=0abqmpsv0npus,0
1.24534770229836e+18,wishing our uk mums a wonderful happy mothers day we know many of you might be used to celebrating at home but this year does have some unique challenges how are you celebrating or being celebrated today pictwittercomkriulcyjkp,0
1.24400132855423e+18,this amazing woman is my mum happy mothers day muva goosey i love you so much your there for me when i need a rant and especially when our little monkeys need there mama have a lovely day it is making me sad today compbcsjhzjwlh igshid=vhkv00oj00wv,1
1.24538611209005e+18,happy english mothers day to my english mum back in england i love her so much and i certainly be where i am and who i am today without her this is the song that makes me think of her youtubeopuaoik00k,1
1.24435489368038e+18,happy mothers day as we are not able to do so in person i thought i would send you a virtual celebration yorkshire style enjoy paible eilean siar united kingdom compbcwj0glfik igshid=0ltss0tix000,0
1.24443417139035e+18,she made you choose your words wisely before twitter she had all the answers before google she saw all your stories before she sing to you before spotify happy mothers day,2
1.24449466025032e+18,ohai i hope you are having a great weekend happy mothers day to all celebrating today i am taking the night off streaming but we will be playing some jackbox etc games in discord tonight instead so if you want to come join us please do link in my pinned tweet pictwittercomsnuebfhzvc,0
1.24569387478757e+18,mothers from feeding and clothing us to loving us in the tough times to helping us succeed in our goals we owe it all to you happy mothers day pictwittercomov0xnqtgsi,2
1.24669672151142e+18,mothers day how many people did not go out to see their mothers stay in save livesstephen kinnock drives hundreds of miles to wish his dad happy birthday hypocrite,2
1.24532161571117e+18,sound on happy mothers day to all the mothers out there today more than ever your household needs you we have got this compbcmg0mjdrr igshid=0je0coes0e0qv,2
1.24618382798014e+18,as with thousands of you have joined in with to wish the mammies mummies and mommies of ireland a happy while observing social distancing all the while pictwittercomdytmpydglt,0
1.24617673475769e+18,happy mothers day everyone today i ve had a rough one but to finally get up to a cuppa and 0 freshly picked daffodils for the garden who could ask for more love my family so precious compbdkzsfkjot kxwmfzr0evtpiqvseu0ksmpm0igshid=0bct0fnu0qlvr,0
1.24433855759177e+18,happy mothers day to all the mums grandmas aunties and other motherly figures hope your day is special pictwittercomqfug00hv00,2
1.24511630005934e+18,happy mothers day to all mothers and about to be mothers happy sunday and a blessed ahead compbcjdkmhjyd igshid=lxkik0v00h0k,1
1.24433114735571e+18,loool got a text saying your mums upset you have not wished her happy mothers day okay i was asleep sorry everything is not on your time line,1
1.24554148186924e+18,happy mothers day to me to all new old and expectant mothers out there what you receive as a greeting in faith today will become your reality in jesus name amen lekki peninsula lagos compbcss0hlvoa igshid=0oz0vjfzego0,1
1.24623806923937e+18,happy mothers day to this beautiful woman aka my wife i could not have asked for a better woman to have kids with thank you for being so incredible all the time they appreciate you and so do i compbdo0gnas0w igshid=0leaj0xp00f0n,2
1.24411768495616e+18,alfieboe i just want to say a huge thankyou to you alfie i requested a bookcameo video from yourself to wish my mum a happy mothers day and to let her know that she will be seeing you mrmichaelball screening in cinemas she absolutely loved the video,2
1.24504439474458e+18,happy mothers day lisa chopdrog00 fantastic work from team chopdrog00 looking after the staff in the newgrange ward in the lourdes hospital pictwittercomvn00uawanx,2
1.246694879411e+18,the last great ecw star transitioned seamlessly into wwe and was great for like 00 months then that neck i jur happened other than the start of his tna run he is been shit ever since best spear ever happy mothers day you fucking bitch 000 twittercomverbgagnestat us0000000000000000000,0
1.24580757113225e+18,before today ends let me wish myself happy mothers day my beautiful babies you brought sunshine to me life pictwittercom0uols0o00c,1
1.24640061417672e+18,am i the only person who never knows its until late in the night on social media or the next day do not blame me my mum died when i was 0 never late to say happy mothers day to all women especially those who have step children and they treat them well,0
1.24558721285651e+18,your a natural mother our son loves you so much weylyn and i would be lost without you happy mothers day kels x county donegal compbctgkxdbwz igshid=0m00q0wpzdgfe,0
1.24437676608241e+18,happy from everyone at mosaic digital media because where would we be without our mothers pictwittercom0tqwpnjnte,1
1.24510164278292e+18,happy sunday happy mothers day to all mums out there stay safe and healthy compbcim0mn0ya igshid=kcnrbp0yelje,2
1.24581678233988e+18,happy mothers day to all the great mothers out there we celebrate you for all the sacrifices we appreciate you today and always happy mothersday schools consulting promoting schools in nigeria providing compbczzp0hmh0 igshid=0c0v0m0l0i0lt,0
1.24506518757027e+18,happy mothers day to my wonderful mom gladys ikenna and to all the wonderful women all over the world oprah hillaryclinton meghanmarkel obyezeks chimamandareal michelleobama and the customer service women fidelitybankplc alaba branch,2
1.24443417139035e+18,she made you choose your words wisely before twitter she had all the answers before google she saw all your stories before she sing to you before spotify happy mothers day,2
1.24606258398098e+18,happy mothers day did you buy your mum a bottle of gin sending all the mums love today xx http frankieandeileenscom pictwittercomwthmz0z000,0
1.2457218196104e+18,it is been a beautiful sunny day to be outdoors for a walk and a picnic also collected a wonderful cafewillowgate afternoon tea for my mum who is delighted happy mothers day to all my fabulous friends and compbcvp0jppzu igshid=bx0c0h0tt0tk,2
1.24471174471227e+18,happy mothers day to all the mothers at this very strange time especially 00walsh catherinemwalsh00 and bailesae you guys set the standard old stratford compbcb0r0d0kc wn0avqzxtckrxed0eu0x0bz0o0igshid=0wzimo0v000rp,2
1.24662862377749e+18,my mum is reminding me 0 week later that i did not wish her happy mothers day she saidlayiwola o ti change you did not tell me your mother happy mothers day we actually spoke at length on the said day,1
1.24471979806117e+18,it does not matter how old you are or what you do in life you never stop needing your mum kate winslet happy jorgiedewitt compbcb00qgrnb igshid=w00amxof0o0,2
1.24645609609039e+18,happy mothers day to all of our extravagant mothers compbdaeh0nl0s igshid=0e000h0000e0,2
1.24479201498782e+18,nos amis britanniques fetent aujourdhui le mothering day si la reference religieuse initiale mother pour mere l eglise le 0 eme dimanche de careme tend a s estomper la celebration des mummies reste profondement ancree happy mothers day hollowcrownfans tweetos pictwittercomcxqmxdyd0v,0
1.2439241922419e+18,my new video is now available to watch click the link below i wanted to say happy mothers day to my mum in my own special way youtubei0tp0scfyu,1
1.24521210310084e+18,my mum just said she wanted a glass of ribena that was quite weak and very cold and then went just like me really happy mothers day part 0,1
1.24590062020223e+18,happy uk king aelles wife ealswith is not the happiest mother but a good one giving her young daughter a concerned look because of the threat would have liked to learn about her their daughters fate after the kings death pictwittercoma0hclurxpr,1
1.24608750707217e+18,my children could not go out and get me a mothers day present so they found a bit of wood and made this i might have just about managed a beer tonight so it came in useful the other side says happy mothers day pictwittercomh0u00yysy0,2
1.24414562380631e+18,i would have loved to call my sons mom or text her to wish her a beautiful happy mothers day but her husband wants to fight let me mind my business before someone sends me the usual crazy jealous husband afraid of baby daddy sms,2
1.24434617028719e+18,heres wishing all the fantastic mums around the world a huge happy hope they all stay healthy and safe in these unprecedented times make sure you give them the biggest present ever by staying away as it could be their life you save saves lives pictwittercomkyncf000mp,0
1.24407334861272e+18,happy mothers day to all the amazing beautiful rock roll mothers out there pictwittercom0ieo00wnt0,0
1.24479710595846e+18,happy mothers day from aim tennis in the uk hope your having a great day and all mums out there are loving their day pictwittercomgd0gm0lvkw,1
1.24453240444804e+18,slightly different mothers day here today happy mothers day to all the mums i know also to all the ladies who fill in for mum type bits you do not know you do it but i could not be without you pictwittercomuze0u0vxyp,1
1.24569653261304e+18,happy mothers day to all the wonderful mothers out there from all the team here at the old rectory wedding venue essex we hope everyone has an amazing day pictwittercombuoxrhtfai,2
1.24512395835937e+18,happy mothers day ghirardelli to the selfless woman who inspire motivate and reminds me to be a better person and that everything is going to be alright every single day te amo xoxo n compbcjnihhiv0 igshid=nsov0or00uc0,2
1.2444623965397e+18,just a quick reminder to everyone remember to actually say happy mothers day either to your mums face or call her in circumstances instead of just posting something up on social media that she inevitably will not see and something quite frankly no one else cares about,1
1.24608162115091e+18,in the midst of all that is going on i almost forgot to celebrate my moms and myself here 0st pic my mom 0nd pic my mom in law 0rd pic myself happy mothers day to us all compbdbncdferw igshid=00kx0vnsn0pd,1
1.24585764828664e+18,second mothers day without my mum strange not stressing over what to get her i miss her fussiness happy mothers day to all the wonderful mums out there,2
1.24583452052972e+18,one wonderful adopted dad once told me when you have children in your life who are not your natural offspring you always go the extra mile happy mothers day michelle xx pictwittercomh0yiqcu0vn,0
1.24638996426842e+18,all i do is win my mum inspired the song so happy mothers day mrs victoria okpara aka compbdwyc0ahxj igshid=ipqe0rl0v0y0,0
1.24449466025032e+18,ohai i hope you are having a great weekend happy mothers day to all celebrating today i am taking the night off streaming but we will be playing some jackbox etc games in discord tonight instead so if you want to come join us please do link in my pinned tweet pictwittercomsnuebfhzvc,0
1.24588228895046e+18,happy mothers day from us orisuntv atabatubu olori on ojumo ire entertainment compbc0rg0n00o igshid=tkd0pbi00ghz,2
1.24472788041805e+18,happy mothers day unable to see my grandma and nan on it is definitely upsetting but we have to protect our elders at all costs please think before going out if you can use facetime or something like that please do,2
1.24555354140775e+18,my mum just received some chocolates through the door from her neighbours wishing her a happy mothers day and to wash her hands often,2
1.24391433806017e+18,sweet mother i nor go forget you for the suffer wey you suffer for me yeah yeah happy to all mums from team pictwittercomcorfmgwh0c,0
1.2454319049644e+18,happy mothers day to all patients wardrutland enjoyed a spot of gardening planting some summer bulbs so important to look after there psychological well being while they are distanced from loved oneslpthwb lptpatientexp chsinpatientlpt emmastarsmore angelahillery pictwittercomvzc0dindyh,2
1.24646839060633e+18,to my readers who are mums happy mothers day here are 00 books that capture their intimate and vulnerable stories of motherhood bitlybooksonmotherh ood,1
1.24567832011464e+18,happy mothering sunday to all the mums and to those that take on the roll of mothering although you may not be able to be with them at this time let them know you are thinking of them pictwittercom00soq0r00o,1
1.24408093706915e+18,wishing all our players supporters volunteers and communities mums a very happy mothers day from us all at coalville town for once football does not get in the way and we can spend the whole day spoiling mum pictwittercomezzxgsa0wg,2
1.24645591326075e+18,as a treat sneekygirl got mum one of those new big macs for mothers day mum very happy and now they are closing for the foreseeable anyway and unlike some of the uk everybody was keeping calm and not complaining that they had to wait,1
1.24615821445175e+18,happy mothers day to me from alfie xxx qalasprojects is gone but never forgotten and always missed to everyone who has lost a child you are awesome for keeping going xx never forget that x suicideprevention pictwittercomf0xvid0nkb,1
1.24554518187473e+18,happy mothers day to best ever mum do not care who says that to their mum too coz does not matter coz mine is the best and that is that compbcsyvyjvjs igshid=p0x0inmfsedh,0
1.24539632917562e+18,happy mothers day to all the mothers getting active and helping their kids get active too pictwittercomjffpvtsprv,2
1.24429036180085e+18,wishing all our summer fields mums a happy mothering sunday pictwittercom0uvu0smmzn,0
1.24507526310655e+18,happy mothers day to all mothers in africa as nigeria celebrates mothers day todsy and happy mothers day to all great mothers out there from f planet world houston texas compbcicpebujz igshid=zcjjstd00y0o,1
1.24499546789484e+18,happy mothers day to all you superb mums whether you are having to wishing each other well through facetime skype or through the window this year or are lucky enough to already be in the same household have a great day pictwittercomldehap0eu0,2
1.24424141067461e+18,honor her for all that her hands have done and let her works bring her praise at the city gate prov 0000 to all women out there we love and celebrate you happy mothers day compbcvgacf00k igshid=mcmwqjnf0ot0,1
1.24524055114387e+18,happy mothers day mum orchardlodgehome i accidentally got your present delivered to my house but here it is a life sized cardboard cut out of yours truly love you compbclkiugdmx igshid=0mggcc0xjl0bq,1
1.24470740237049e+18,sometimes relationships change and things are not the same but when you recieve flowers to put by your mums photo for mothers day it shows warmth respect happy heavenly mothers day mum thanks also realteamfeehily for the daffodils my mum always loved those,1
1.24435044088986e+18,when you are looking at your mother you are looking at the purest form of love you will ever knowwishing all mothers a happy mothers day compbcwix0lwjd igshid=wirj00bp00d0,0
1.24486276788393e+18,happy mothers day compbceq0ulgma igshid=a0w00blj0rv0,1
1.24643825761047e+18,much credit to all of those who have been doing the most difficult and counterintuitive things to keep everyone safe even as far as wishing mums happy mothers day from the other end of a garden path there is no clearer proof than this that you know the meaning of i care,2
1.24623361856712e+18,motherhood is the most difficult industry among other industries that exist words is not enough to express our gratitude to every mothers happy mothers day compbdomm0ffgv igshid=gob0adpsyhrs,2
1.24546506540017e+18,hello good evening happy mothers day to the whole mothers in the world we wish them to celebrate and enjoy the fruit of their labor do not forget 00 0days to go our boss will be celebrating his birthday,2
1.24467827489193e+18,happy normal day to all those like me who do not have their mothers alive or in their life and are better off without them,1
1.24461464139909e+18,we would like to wish a happy mothers day to all of the amazing mums out there pictwittercomqfkhomb0ya,1
1.24659597309212e+18,madonna my queen goddess you are loved so much the twins are growing up fast but there also so cute i wished my mum happy mothers day nearly a year since i lost her as for daughter well but you light up my life with your music smile social media,2
1.24574541599732e+18,bbccasualty happy mothers day heres to all the doctorsnurses everywhere working hard meamandamealing maddyhill00 georgerainsford amandahendrson chuckyvenn charlie dylan duffy david all of the casualty family xx pictwittercom0ei00rekdd,2
1.2463560934224e+18,happy mothers day all my nigerian massive familia this ones going out to nanny maurs queen sweet i no go forget you for dey compbdu0tpgujx igshid=0tp0n0000ljja,1
1.24475970394041e+18,the way that i have just been confused this morning seeing happy mothers day posts it only clicks now that in other countries they celebrate that today,0
1.24643864075191e+18,anyway happy mothers day in heaven to my beautiful ma ye can not beat a scottish mammy five years next week since we lost her forever loved and missed pictwittercomildlv0mglt,2
1.24499546789484e+18,happy mothers day to all you superb mums whether you are having to wishing each other well through facetime skype or through the window this year or are lucky enough to already be in the same household have a great day pictwittercomldehap0eu0,2
1.24669966308183e+18,happy birthday dad i remember meeting you all in catalina over mothers day weekend a bunch of years ago i hope you and your family are all doing well,0
1.24588915989966e+18,hhshkmohd dear sir from lonely mother in ireland this is the first mothers day i have not been able to skype my daughter i understand the reasons for blocking skype but it would have made me very happy to see my daughter in dubai today of all days lonely mom,0
1.24392222009691e+18,happy we want to give a shout out to all the parents carers or guardians that attend our events support their children and drive them to our events without you it would not be possible pictwittercommkyzlwphvp,1
1.24419405774164e+18,happy from the young wolves team here is a song from our very own courtney youtubecomwatchv=sxacsp nho0y,1
1.24581920811979e+18,happy mothers day to all the wonderful women in the world thank you for being so special pictwittercomvep00uolbg,2
1.24624521609863e+18,to the women in spn we might not be family by blood but i still wish you a happy mothers day for all the guidance i took from you that helped me get through the hardest times in my life you bring me so much light my heart would not have mended without you,2
1.24469238523943e+18,happy mothers day to all the mums out there and heres to the goverment stop putting all bad stuff on tv about the virus at least talk about good stuff more please,2
1.24613387563144e+18,happy kezao we made her a card she is definitely earnt her ifttt0adkut0 pictwittercom0qpmxdld0d,0
1.24627650151289e+18,happy mothers day to you all whether you are the mummy step mum soon to be mum mum to fur babies or the dad who is also the mum you rock with times such as they are we are now becoming teachers gym instructors and play dates it may not be the year ifttt0dohtp0 pictwittercomcwqci00ak0,1
1.24396980459314e+18,happy mothers day to all the mums out there it will be tough for some mums not seeing their loved ones but we will all get through this,0
1.24515132432639e+18,happy mothers day bee is full of love selflesscaring and most of all loving you unconditionally having energy 000 you do not know the tired you have a beautiful life sentence given to you you only stop been a mom when you take your last breath in earth beyond 0 pictwittercomvymkxad00t,0
1.24669505279095e+18,happy mothers day from laurel events ushers when the d00 pandemic is over we will to cater for your next corporate event weddings and party contact us laureleventsmgt on +0000000000000 compbvvo0gyay igshid=0d000brrdpdr,2
1.24504471145222e+18,you are an amazing mom pinnockd you have done a great job in raising three beautiful daughters who are all unique in their own ways happy mothers day debbie pictwittercoml0k00f0v0n,0
1.24497231553797e+18,happy mothers day from all at katashi consultancy we hope you have a day filled with love and laughter pictwittercomj00vk0ulfw,1
1.24428316554137e+18,happy mothers day to this absolute beaut lyndasharpwales thanks for always being amazing can not wait to give you a hug again soon xxx compbcvjxbgnhp igshid=riqkso00vv0r,2
1.24605141074941e+18,happy to the mighty woman herself picture not taken today obviously looking forward to better times again pictwittercom0fs0qcacmn,0
1.24468607703159e+18,happy mothers day to this woman does way more than she should for everyone particularly darcy and i we are incredibly grateful glad to see you for a short spell this morning albeit through a window ps this photo was taken before coronavirus pictwittercomgeqyntp0lj,2
1.2458279448381e+18,happy mothers day mummy i hope you have had a good day with lots of smiles and laughter i love you to the moon and back from athena pictwittercomis0gfbqfux,1
1.2451171799823e+18,happy mothers day to all you mums out there wishing you all a wonderful day however weird it is this year pictwittercomaqfq0mhdxa,0
1.24424418323542e+18,happy mothers day to all the amazing mums out there ewe know who you are,0
1.24505580239163e+18,happy mothers day embracing your mother today might mean reaching out to her by video call telephone or popping by to drop off some flowers or some home cooked food to her door mothers of the world we salute you pictwittercomqzifmjvu0z,2
1.2464691102524e+18,happy mothers day to my one and only mamala between her beloved chapel and her beloved moon i love you more and more grateful for our connections through the ether wish i could be with you today for the first compbdg0y0pgem igshid=0adl0e00se0py,2
1.24449658419426e+18,bobrisky showers tonto dikeh with praises and blessings as he wishes her happy mothers day | valid updates validupdatescom000000bobris kyshowerstontodikehwithpraisesandblessingsashewishesherhappymothersdayxndj0encyl0twitter,0
1.24401676760276e+18,happy mothers day and if it is your birthday today then double whammy adiaccess pictwittercoms0o0tzu0wn,1
1.24564965576283e+18,happy mothers day to this superwoman hero queen and special soul that i get to call my mummy the wind beneath my wings thank you for inspiring me believing in me for your endless support on and offstage but most of all for your unconditional love pictwittercomnrdcanmp0n,1
1.24395475430201e+18,happy mothers day to all the fabulous mums for one in the present ones lost thank you all for being amazing pictwittercomxmuhrze0tl,1
1.24468477650776e+18,happy to all of the amazing women out there who have raised us right where would we be with out our fabulous mums pictwittercomqhpoegt,1
1.24401808222339e+18,happy here is the next chapter of chapter 0 pic by corrinacampbell and if you have 000s to entertain there are short videos of me reading all the chapters so far at facebookcombarbarahenders onwriter can be viewed by anyone pictwittercomzmtwjirpbz,1
1.24625771995645e+18,happy mothers day to the many mums we support it might be a tough few weeks ahead but you can do this twittercomwhyouthagency status0000000000000000000,0
1.24564504873093e+18,to all the wonderful mums out there happy mothers day where ever you are our thoughts are with you today and always even if you are out of reach please spoil yourselves as much as we would have done pictwittercomom0huncr0r,0
1.24597567975532e+18,to all the mothers who has made our success possible in the travel tourism industry we celebrate happy mothers day compbc0y0vl0h igshid=ebng0jlbrayh,1
1.24612316438562e+18,been a funny day today feeling better now though think just a lot hit home happy mothers day to all the mams out there youtubeqbgokdrul0y,0
1.24477314945282e+18,happy to all the mothers around the world thousands of mums are currently working throughout healthcare services on the frontline in the fight against we are so grateful to you all thinking of all those who have lost their mothers also at this time pictwittercomozqj0gu0nh,2
1.24556524075194e+18,happy mothers day x especially to my wonderful mum who i can not be with today i love you sooooooo much xxxx and see you soon fingers crossed xx pictwittercomfreb0xtzj0,0
1.24611927755769e+18,happy mothers day to this legendi know everyone will be saying their mum is the best but this lady truely isthere is a picture of her next to the word legend in the oxford dictionary thank you for compbdecaejum igshid=fhmq0a00uc0i,0
1.24533631290066e+18,happy mothers day to this absolute queen sad i can not come and spend it with you but totally worth it in the long run thanks for always having my back compbcmrtfxt0 igshid=un00yb0hdhnq,0
1.24622746355603e+18,wishing a very happy mothers day to those celebrating today linda is mum to michael a customer at one of our learning disability services read her look ahead story here lookaheadorgukforourcustom ersforfamiliesandcarerslindasstory,2
1.24600077355887e+18,happy mothers day to this little legend my rock and my best friend thank you for a lovely day as always love you more than you could ever imagine nin compbc0y0fh0c0s 0chluhx00vxfrtpi0kfnlmgyu0igshid=0fcvvu0n0nsio,0
1.2460884800918e+18,louise has just said kramer versus kramer is on tonight we should watch that with the kids it will prepare them for what two weeks of isolation as a family will end up like happy mothers day xx,1
1.24464052815257e+18,happy to all the mums in the world a mother is your first friend your best friend your forever friend the best present you could give your mum on mothers day is to stay away pictwittercommhobawgovc,0
1.24548433512751e+18,happy to all of the wonderful mums out there what did you get your mum this year hopefully it was something both useful and something like our scandi saucepans here on amazon http amazoncouktowerscandie ffecthandlespiecesdpb00rrxlvdxref=sr00keywords=tower0bscandiqid=0000000000sr=00th=0 pictwittercomp00ho0oowo,1
1.24438067003151e+18,happy to all our lovely family may today be full to the brim with lots of love and breakfast in bed pictwittercomnly0dqetut,0
1.24407379096497e+18,still on this commissioned portrait medium ball pen on paper size 00 x 00 inches happy mothers day lagos nigeria compbct0cqamh0 igshid=00fi0t0b0bsg0,2
1.24565348889527e+18,happy | mothers | day hurrah for all the amazing women out there who are mothers you rock compbcuxwsfev0 igshid=000k0d0tzj0lq,2
1.24653427684746e+18,phoebepuglet says happy mothers day to her nanny debby and thank you for looking after her while mummy is at work being a midwife thismorning pictwittercomfuwef0s0wz,2
1.24634042109922e+18,as an adult human female cisand born as a baby girl can i just say a late but sincere happy mothers day to anyone identifying transitioning as female and who is in a mother carer position i apologise for the shite and bigotry you seem to constantly get to you x twittercomjuliahb0statu s0000000000000000000,0
1.24569653261304e+18,happy mothers day to all the wonderful mothers out there from all the team here at the old rectory wedding venue essex we hope everyone has an amazing day pictwittercombuoxrhtfai,2
1.24398073174919e+18,happy mothers day check out our diy at home obstacle course on fb and youtube and tag us in your own creations have fun with it,1
1.24473908848746e+18,happy mothers day to all the mums out there thank you for showing us love respect and always been there for us you are all one in a million xxx pictwittercomfpv0gygwfu,0
1.24554012726023e+18,happy mothers day to the mamas grandmamas and mother figures out there it is a strange one this year and difficult for many so big hugs to you all pictwittercomfssu0be0wm,1
1.2444605900068e+18,to all the mums out there we wish you a very happy mothers day pictwittercomutmdrmqrja,2
1.2463372799684e+18,love the greeting in my mothers day card from the manchild a good mum like you is like hand sanitiser at the moment pretty hard to find happy 0000 mothers day,0
1.24401634177185e+18,to my first pastor prayer partner my atm tables done dey turn small and now just relax na me go be your atm never out of service and never unable to dispense cash happy mothers day to the realest mum ever happy mothers day baby girl pictwittercomdjxijpjsmx,0
1.24433415101845e+18,happy mothers day thank you to all mothers and those who we look to as mothers though a lot of us may be unable to see our loved ones today we send love and gratitude for all you dohave done for us pictwittercom0cncnz00i0,1
1.24606356624483e+18,happy mothers day to my wonderful mum i feel very grateful to have been able to spend the day with her whilst keeping 0m away at all times of course knowing others are isolated away from theirs pictwittercomeipqhscgjb,2
1.24463003552218e+18,happy mothers day la na maithreacha this year the greatest expression of love for our mothers might be to stay away pictwittercompjtp0lksen,1
1.24603927307937e+18,as someone who lost a parent young today is not a happy day for everyone thinking of those who find today hard also as a single parent extremely grateful for the support of my mum since baba was born pictwittercomfedpkwmp0x,2
1.24485118759106e+18,a womans worth is infinite happy mothers day to all mums and future mums out there we love and cherish you all especially now,2
1.24423032246997e+18,happy mothers day to all the badass mamas out there you are doing a great job natwestbackherbusinesscoukglaazeecomm ercewithadifference pictwittercompujr0cv00i,0
1.24513887365667e+18,boys made me a lovely breakfast i had a long soak in the bath and just finished this great book by mcbeaton happy to me pictwittercomyvbz0leere,0
1.24632589624145e+18,happy mothers day from our toast family to yours might be a while before we can all get up close with a cwtch again so sending virtual hugs to all the wonderful mammas out there compbdtjf0hdeh igshid=0ps00by00vzwr,1
1.24588144124387e+18,wishing all the wonderful mums out there a happy mothers day from all of us here at cooper lomaz pictwittercomyo0gi00evf,0
1.24586386733642e+18,happy to our friends family and supporters in the sending positive vibes during these challenging times pictwittercomjyisq00zkx,0
1.24500044930611e+18,i have just stood in my mums driveway to say hello and happy mothers day at a distance it broke my heart not to give her a hug but i can hug her as much as i like once this is over xx,2
1.24588256889081e+18,happy mothers day to all of the wonderful mothers out there and big love to all those those that can not spend time with theirs for whatever reason updated the playlist stay indoors and wash your hands dev xx openspotifycomplaylist00vwj 0bchtwxnag0te0xcasi=otusrdsqhki0iipl0prjq,1
1.24633723770651e+18,that i was paranoid that its my birthday and mothering sunday was going to steal the day but now corona virus is happy mothers day mama david god bless you real good,2
1.24583413808466e+18,happy mothers day my first with ed my second without james self isolation is not so bad with with these two boys i have had a couple of cries but more laughs wishing all the mothers out there a lovely albeit compbczkdwfwwn igshid=lukzbfzr00th,1
1.24584744128871e+18,to all the amazing mothers of our athletes volunteers and staff happy mothers day thank you for always being there pictwittercomhaks0kv0it,2
1.24593510182688e+18,happy mothers day to all the mums out there especially new mums like me who might be finding this period more isolating and lonely than it could have been i am enjoying going for daily walks for some fresh air pictwittercomgwf00s00au,0
1.24574666562311e+18,going through gordonramsay tweets and he is wishing his mom a happy mothers day i panicked and text my mom why the fuck does the uk celebrate mothers day on a different date,2
1.24434784706519e+18,happy mothers day noelpiper sandyjobe and my sweet mum of a certain queen as well as all the gorgeous mums i am related to through marriage or lord and saviour jesus big love to you all you are all so beautiful x enjoy,0
1.24499057965574e+18,happy mothers day all especially mothers in yemen who do everything to keep their families together despite basic living conditions thinking of abducteesmothers whose struggle will not end until their children are home twittercomabducteesmothe rstatus0000000000000000000,1
1.24643825761047e+18,much credit to all of those who have been doing the most difficult and counterintuitive things to keep everyone safe even as far as wishing mums happy mothers day from the other end of a garden path there is no clearer proof than this that you know the meaning of i care,2
1.24514612893446e+18,happy cat mum i hope you macy are having a relaxing day together my sibs i have given our mum some cuddles but no card we will have some zoomies later make a mess instead to macy,1
1.24553333960968e+18,happy mothers day to our beautiful mummies stay strong and keep slaying port harcourt compbcsit0lxp0 igshid=0k0ahkbsje0by,2
